,business_id,1,2,3
824,v3GeLGYvL2EqlGys2XyE4w,coffee,cafe,cafe
825,5a_jB7LruuScswVL5kgMuA,service,plate,order
826,Z8XWRWaOnjwuJOWbnnGQ1w,lunch,service,sandwich
827,S0kRTbdV4qjXh_nUd0uT_w,location,service,location
828,82MH6VjO-ME6k0PnB6qz6w,breakfast,order,order
829,U8DlLeQBc5Cc_FYeKu0-lA,coffee,area,lot
830,vy-jx5LVTbQDEXb07wC13g,wine,space,wine
831,z7STiEvSQ-W0zffqgRrnhg,breakfast,service,waffle
832,D_I70S3pPElxT3m09ruBOA,order,service,order
833,i14zWEwqfXU7jLO7Nm0Vrg,order,service,order
834,JhnIQa0_mWbYsntdrST31A,pork,rice,pork
835,Ac_kmrlNUEf6d64wAKNPwg,coffee,service,coffee
836,1vha_5VxBy2eBV7pciOM2g,price,lunch,bread
837,VatkONzpxuOn9x46ThfqnA,tea,service,
838,Dhz8V7RupFe1J0UvN7Stmw,coffee,service,
839,EsYBIquntchNxZyACRHmag,burger,soup,burger
840,LFxrF8EBU69GSZCn-BYTYA,service,chicken,coffee
841,rWoFcyv48GlMU7mfB1OpwA,ham,sandwich,ham
842,FmdEYtV6W578qKT3ajtlJQ,breakfast,service,order
843,Y5RDZf-7gSHnt2w0HUb2Tg,coffee,space,coffee
844,a44VQVzFvWjfGmBv1AhFqA,coffee,service,coffee
845,15NX5oCQql7960hlK2Yb_w,coffee,wine,service
846,M84iZIPcvtAq37vNpHU0vA,coffee,tea,coffee
847,Z-8uKkHEZsNu_6oHSK1fcw,onion,meal,dinner
848,iwniru9YQgm0UNkJX_sqeA,bread,sandwich,soup
849,W8U2OeOZ49Jzk6Uag_4jqw,breakfast,service,omelette
850,QaHXZHDFOmMYHK1Cbu5pNg,order,delivery,order
851,CtT61wuF2omCq8oPPoZp4w,coffee,service,beer
852,I1zhChrvLNtcOKUkx3nTWw,boba,milk,strawberry
853,3jEkzbx62A6GvfRduOM83A,breakfast,menu,
854,JIUDd4qtLwvi4VmjUUwJ0A,coffee,breakfast,breakfast
855,sOCqMSwGolKxgeiKoC_uww,coffee,breakfast,breakfast
856,dw4pp33t2yW4iv0XvRtCJQ,coffee,roast,egg
857,qxvOZn_XsD5kld7Hv4e4Qw,area,menu,
858,gy62qQBpusf79ipad8tOig,coffee,drink,order
859,oemgmWtqcjBRD5TUyv052Q,chicken,service,delivery
860,WYiGRqG-549tOHdbwnzOPA,lunch,service,
861,yRf62summTIx5kVzWaEeRg,coffee,service,coffee
862,GQK8trvjFDBuETAchTMVIA,coffee,avocado,coffee
863,TVNkW6-qI68P0971olXhKg,lunch,sandwich,lunch
864,4E7z12k9xFeGjD3apycQHQ,rice,service,service
865,KWAWZyW8vtgall2N8HncgA,music,service,music
866,xOmKypiPd0SHO8rVEcVCnw,coffee,croissant,chocolate
867,uLihBq095KIQC92PsNlqoA,coffee,beer,coffee
868,5cRVVbfy4Era7lFnW4HJSQ,wine,service,wine
869,GjQsnZkNAkdDA35Cir9jXA,service,chicken,breakfast
870,uvZpg_aFbtpk8-9OSBF1UQ,music,menu,
871,ZjNw6MQ9EyS16COI465xbQ,coffee,staff,coffee
872,uNsB-urMrWFMx90ihzCj5A,coffee,drink,coffee
873,zp4aLnaBd79eoxvXoMVj8g,coffee,service,service
874,o-XCwWH5R4DjBwC8DzoiDw,bagel,coffee,coffee
875,gc7qDbriPov2PvT_xa1HvA,coffee,breakfast,sandwich
876,8N69pxUuw9ZjczN7Uymp4g,coffee,lunch,coffee
877,aSnv4AQA6jUGRorKnFhwwg,service,chicken,
878,1s3oZ6vb_5DshVrQPGdlrQ,matcha,tea,cake
879,Wx8FcaRTkgpEiPNn38Uwbg,chicken,rice,order
880,ODve_UWn38a39NJf0DPAlg,coffee,tea,coffee
881,vhtM5zLlimnF4LKqVq9zWg,coffee,breakfast,breakfast
882,DPUEXdroTIphNh4kE8lafw,cream,chocolate,cream
883,sANz1P2SdecawYW-iBxq8g,building,staff,building
884,JgsZxxrb60nT02lcOkCnRg,coffee,staff,coffee
885,ceIMcKlqhrONnHVUxQwsaw,lunch,rice,salad
886,rV0ftb8kJ5LfdyldyPA_nQ,tea,coffee,cake
887,Z6DJLSczSg0ExxmQ8T0giA,cake,tea,cake
888,aIdxskEuc9qLb64iEbSMgQ,coffee,lunch,service
889,3Yrl48GOPJoQwVjnlN5u0w,coffee,staff,coffee
890,Hjp-QNB5dvEs5mKtsEttzA,chicken,bowl,bowl
891,0l5ckOoV0HAo4YkyNBkS6w,beef,lunch,beef
892,pzZbuGo9M-VAKzht0GAbvw,lunch,croissant,family
893,ufj2S5BGmtuDDi8A-AIcjA,service,beer,service
894,3NKTxEw_q_C1AWpoeSEeHQ,menu,burger,order
895,ZadlmIsiG9pwbGUfIpSXpw,coffee,roll,
896,V6hXT5bXb8-jkeHNWirTqQ,coffee,staff,coffee
897,GYRsTbwNyqWjbJT11a7PHg,service,order,order
898,RH97wPsSwcEz6cUOSXkedw,park,lunch,line
899,ljfCGfZLoxoPAdVcrxPWUA,service,chicken,service
900,XeGoe2eGu9K4qpL-MWGGPA,beef,tea,order
901,L59LB2woHnRhJ4py1sgbsA,service,lunch,
902,NB0z7o7Wc6v7Uaf-C57mhA,staff,biscuit,price
903,mRoX9rmDE-BM8Dg0eFasmw,juice,smoothie,bowl
904,JlEJ3-pZwNvblzpqqSIYdA,tea,boba,tea
905,9lZwmUL1gw79BzSSjNRdUw,coffee,service,service
906,jCZb1F6aHYHCzPe7nxk21w,coffee,staff,panini
907,HDw5Dqqwbcym7123exU1Sw,breakfast,order,order
908,8ioX7INvJxGX8pRmp53OjA,service,coffee,breakfast
909,umGn-MHsEDAjm_Bge3dpxg,breakfast,service,service
910,Zx_uwbccZheCd-QgZxkv6g,breakfast,coffee,line
911,8NUOd10KGUPkk46k79pnpg,breakfast,service,breakfast
912,3cLBtLFiH8IRdlEy9S8RiQ,service,order,order
913,i0h0WTXdhnnREsGMvUMsDg,coffee,espresso,coffee
914,5k5SW78NHHWy9gFhUgoWIA,bartender,beer,bartender
915,r9qr3PFk4QePBdynpX5bjw,tea,toast,tea
916,c5huGd2UwzDEsyaZ3bWm7Q,breakfast,service,waitress
917,d-nWgOx9rJco8dtlA1mMvA,location,coffee,latte
918,9R9yC5Z-5CmYOTDRMyFD7A,coffee,staff,staff
919,J2mEL5Wx2FlQGm_9WqYRBw,coffee,latte,coffee
920,PrBUnYpzV8R3zP_U7iqj1Q,coffee,staff,service
921,TAPa7v0OFdVhkr7iTEL6AA,dinner,area,dinner
922,eTO0WZcgyOkg1u6vZrPhzw,coffee,staff,latte
923,1-lgvJoVYrbywrf6kMYsvg,service,rice,order
924,yI7z8tn26VBcKfBXQRWwYQ,staff,bowl,burrito
925,n7ChwW_JKASOOEvjgIjYPA,juice,smoothie,service
926,H-pODaiI0_gvJ6hakT0_2A,breakfast,service,breakfast
927,TXrLArVM0KWLDekfYw-gpA,cafe,breakfast,breakfast
928,NZncAjRUTOM98xACnZAGfQ,lunch,quality,rice
929,rqbUAI4JfxceQRBMDrxCdw,chicken,coffee,bread
930,0MOCkcIwb5Ub2YhFusRN-w,coffee,space,
931,eMcTfefta-2T6KmNyDZs5A,breakfast,service,
932,g3xgpfY6TtxL96xJTVmzOw,coffee,latte,coffee
933,UziBukjK4f4hbEnOT38jbw,pork,flavor,
934,PTjBZZKcB71S4EzsTHSIrg,beer,service,
935,E1rURD-t6QS1er0a9frgvw,salad,price,
936,awNUbyGTF30YX8x1QaCaTw,coffee,chocolate,coffee
937,p2bQlKdf5X2Q3XHr4uzgzg,coffee,area,
938,N32ojB47bSJ5QYHRYrSdhA,salad,service,
939,aJsiQvJgm8eRCrztLRB0iQ,service,lunch,lunch
940,d9j1BELXo1E8wdEiIQAzKw,coffee,almond,coffee
941,GXzE5SPhhMaGkygwI-dEOg,cake,coffee,cake
942,mXuOaCeG7ZN27JBAvK4j8w,lunch,cheese,salmon
943,dVnTG7QBYEkAivo9uzdfjw,dinner,order,
944,MCoRBWLxFibJCh6epD_LUg,service,location,
945,9hPYXKcovxrAtuJX6Bxixw,breakfast,coffee,cream
946,Alj5TH5-8LqfBtGvN4PYoQ,service,panini,service
947,UHhNLj214urYT-JD8fxNeg,sandwich,smoothie,smoothie
948,BmXmppx7LPtEBITArIPQRA,coffee,service,coffee
949,VxPDE6v7iaC4CpzAhXJd7Q,service,wait,order
950,Lsb9DPEmo7RAdGLcX9oOcQ,cake,lunch,order
951,S-XzX2ub_6hvDJk0FOJyxQ,coffee,service,coffee
952,GmQ8feWVJpCqC38D8yQVnQ,service,taco,service
953,1oVyFwL96S9AR80VGrpyKA,price,bread,honey
954,ih_P-JL_OjCRy7-ZVGjw3Q,breakfast,service,service
955,y3CKMeZ6PsbFMZM_kz7c4g,staff,lot,salad
956,RUlz2QsvsmBnO4FzcS747Q,service,staff,wine
957,-YxFY0SBi9CWIXwgtBlLmg,service,bread,service
958,hw_JGMnE_bK4Bqknh12C0Q,tea,boba,cream
959,QulFXa9vZDbc5AQEtuiToA,lunch,menu,menu
960,4m8ZezBnKeDYf9WIqJhAHw,staff,menu,staff
961,uYIo_VuU2I4-ya-nzznLOw,bagel,order,order
962,1ETLbFrU2pgaFUheu3r-2A,lunch,staff,
963,YikRDPIppyj-16Px4Dg9Sg,cookie,chip,cookie
964,tYVbYR595wxoKxXQ4wX9ng,breakfast,service,service
965,k-UkGjL4_zYF3LMN5c2M4A,area,quality,
966,OgR3MnRqVSK25ze0RoCz4Q,area,coffee,area
967,KP2gMZDroFfzOKbdscfdLA,coffee,staff,coffee
968,XrrIr0HukWA5hvM62ir65g,tea,cafe,
969,yQ88Z01YWr5bx6S4FK_5CA,order,menu,order
970,wETny8Cr8FHspjVDYxhcMg,salmon,cream,salmon
971,D8wLWZiMlw12B2ftoQAm3Q,service,sandwich,service
972,ZKZBx-C5JpEX7eC0FjntnA,coffee,latte,street
973,itzGWJ6WFOjNGVA8Pf8kDw,coffee,service,coffee
974,hIecL8nzo-T8rpO5M2ZHyQ,coffee,service,coffee
975,p6zOGfwWSUm7_i-Z3s1rQg,staff,clean,location
976,Fh49BbE_R6zAHBCvGs8BiA,service,coffee,service
977,iJwh8_6Bg12zVsohnb5qEQ,coffee,service,water
978,iSz3mlBEsayhkVb7K6wVeg,coffee,staff,crust
979,0LnnmQ1hAZg7PQe6pFx7ig,coffee,atmosphere,wifi
980,89EtBZ9okg8Es_fjgmRGIQ,order,service,order
981,OAlP4gLoz3PfHoNgZNvfJw,breakfast,wall,
982,Oi28RSon3cmu-TtyXuoiuw,coffee,staff,coffee
983,KLULaF0_omz0zLsXbX8Aog,coffee,chocolate,coffee
984,U2Hqg6hg76Qq5sVAdaiNyQ,service,chicken,breakfast
985,yNd4NlOe6O28jWpEXoS0sw,service,location,service
986,GqmDH3vvEH9OYwVvddUO5A,cafe,smoothie,
987,kSmLeCUSzvoS3a3OOKwP8Q,order,taste,order
988,0SQaGeoxFRemymuq7X2jiw,breakfast,pizza,wait
989,ppeRQMZR_ITt250hPNVguQ,coffee,street,latte
990,W9LZXATLIwwcWXMgE4FFpw,chocolate,cream,cake
991,nNxfr12xZ6Qre85tHtaukA,room,service,room
992,GyQdedY1UzySyo35VWmjDg,breakfast,coffee,breakfast
993,xXcsejRYjyWBh3e-eGGo4w,coffee,latte,coffee
994,sEVknD5QB_05KYy66ZPl5g,order,service,cream
995,sIbGxSp5pz-GhgVsYv50QA,coffee,breakfast,coffee
996,vyYO5NVzwVORfitfbs84NQ,family,staff,
997,SLE1lsX2hlhEt9yXnnjmUQ,breakfast,service,service
998,cMHkbn5MJzHnMnIqbM22bQ,pie,breakfast,
999,eZE0FdYB9rUvbuPS4fNyYA,breakfast,brunch,breakfast
1000,e2xSzZBs6IdKc0-kFN_pmg,coffee,service,coffee
1001,xJe6HIG-0LejR9WaG_Ru9Q,service,coffee,
1002,Yn5Oz6ZvchF1kDxQKTd9Iw,turkey,line,location
1003,mEFi2oSUdBudGKiYsozd0Q,menu,staff,
1004,Pn-G-R_o_njGWQyecQcWwQ,bowl,meat,
1005,omstC4Frkg5qTkdgf9IwZQ,chicken,sandwich,coffee
1006,YvjAuYJyW7HZ1r7FGk1y3g,coffee,breakfast,order
1007,FmRxmpzdoFZjAwUiU8XbjQ,juice,smoothie,service
1008,9uLNMmGJaq1rHd60Cm5hXw,staff,room,
1009,efTSEYs5B38-SOi0kkuFjw,coffee,breakfast,breakfast
1010,FooEdamWjZXTnL4XbMw5Mw,coffee,service,coffee
1011,JQLvm1N3iuHcA5-PVkvr7g,chicken,breakfast,wait
1012,DSZa9_YkFNpAPD14r_mQdQ,chicken,steak,sandwich
1013,6z7n23MVDKde3EZuCccaAQ,bread,coffee,order
1014,7ZLyESGXlk4lsZamCziTKQ,coffee,order,order
1015,AUBRwXtPavV6IhPHX4GRSQ,coffee,cookie,scone
1016,aAkAi77OaxIwrLV9YkS7qQ,staff,quality,
1017,p2BgSrLx-_g0N4cpZ0yB-w,coffee,service,coffee
1018,P8Kp10s_s8iHH5ZPQrtDVg,breakfast,service,order
1019,TTcMHJ723b7LWerfaCnQvw,coffee,mocha,staff
1020,R_-L9WqfAY6aGRYWSsZCig,order,area,order
1021,CqtJ2kQFZVatcpN-imPDKw,lunch,atmosphere,
1022,rvi3y84Mv6ZHIBjsbJt6Cg,coffee,breakfast,coffee
1023,mbNS4vNDeAKxllEMwz15kA,service,order,order
1024,L5FSVmS56u1vJ9jOSLg3Fg,pork,beer,pork
1025,zuX62H-F22A7ZkugHcKtbw,waffle,area,coffee
1026,TxsYZ0gIHKkeMLcGWd4iqg,service,dinner,service
1027,Ii23EhFvliHzRuv-14_umQ,tea,service,tea
1028,7yiTxAYqUKt2UVs4ceK57g,brunch,service,breakfast
1029,EF0IqhJph_HNloXXqlVvLA,pizza,service,service
1030,w89ay2pZDTd-3cJsRlx22Q,atmosphere,service,service
1031,yRQ45j9SwSMR2uJwvFsifQ,coffee,location,coffee
1032,Ebu8VPDeehcRbxzaDN5fDg,tea,milk,tea
1033,JATs8Jjazit2PjHuQpRboQ,tea,boba,drink
1034,p48aQi5xBY5FRPXPcmbVrg,location,kitchen,
1035,wy9glbpxtV99RnuRM57CAQ,location,coffee,order
1036,b1UlWTb5Dgr4akF1z5Py3Q,staff,room,taste
1037,YmwVfCuwD3cW7vh57BaH-Q,service,music,service
1038,tHi5kaxylYeCbO97mwxeFw,chocolate,coffee,staff
1039,yCMxaZIJIOuGgdGA8Vp3fQ,sausage,dinner,plate
1040,vRlGCME1KCFPQc_hW2AVlA,wine,service,wine
1041,-ED6173Uda-AiAWqEHIhuA,coffee,breakfast,breakfast
1042,YKq3mzMsEd4A20T-X5H3Zw,breakfast,rice,brunch
1043,A4qigSxfwisHOYfCcdfSYg,tea,service,menu
1044,FBcaw8nbOt88b2JNXM79GA,coffee,space,building
1045,7dsQd_rO-czBs2bbVO-1Qw,cream,tea,coffee
1046,GM2btOeWlvmuKiqdtwrzOQ,service,coffee,service
1047,5AoJyrohnTeP0bq41FrmHA,service,breakfast,coffee
1048,rvoTuWA7B15yHU0FBLFWzA,service,chicken,service
1049,QAbqOn5VhO4k15_wfSQdvg,coffee,service,coffee
1050,r7LSSa4UB73J14NDRqN4ng,coffee,latte,coffee
1051,jtX3m62uRRBD6OdkrA7Tkg,coffee,location,
1052,0WmfBO05_7a5l3JJ2ieVog,vegan,coffee,butter
1053,J44x_m383C2GWtzj6xG1HA,service,chicken,service
1054,eP5V-79z6XffdjlccOuLTA,tea,service,tea
1055,6_UFxcs89QhTgyascmtOfQ,area,lunch,coffee
1056,tIT0HkbytdrGfpnnLiEPpQ,coffee,latte,coffee
1057,T-WPCvKyEOyszz-61Qd0Gg,location,juice,location
1058,VWGWxuLjmu3FBJFqC2_QGA,burger,breakfast,breakfast
1059,zDW2Eufoa9aYR1EX-N6zTw,coffee,tea,coffee
1060,PrDipKzEGZmAG9bYWLeQnw,pizza,order,pizza
1061,-dyaWHa-RhofzII6R7NnaQ,sandwich,coffee,bacon
1062,EWxcIBM2_kfv8UtXB8zj1Q,salad,breakfast,breakfast
1063,JmyyYki9NlQtjcc6hE2JEA,breakfast,service,breakfast
1064,aOISYaVK7_EoScjBhJ1NZQ,cream,coconut,cream
1065,cJMbsMsuGNEcd7zJeJxJcA,breakfast,service,service
1066,PVVb8gJODKOMO7nB_q9kMg,coffee,staff,salad
1067,91B3nIsfcbTjzzJxKQXFAw,breakfast,spinach,
1068,kX2fm-REksJrXAviP0vK4g,music,pork,reservation
1069,8yzZiuqJvHdlumsS9B8yGQ,staff,lunch,order
1070,270zH2MahbuPSyiTzeUx8w,coffee,area,staff
1071,6HnqTF_riUTMDBWUxCBdUQ,cafe,service,rice
1072,Ri3tujeSjfxRP-LB2wcotQ,cheese,sandwich,cheese
1073,Z1DorzfNgHKRq8p1iCr6KA,coffee,service,coffee
1074,5MRfLumNjJ2bqjP7bm5SCQ,coffee,cake,coffee
1075,JSN-J603oXg5LMJ3kqrXpg,breakfast,service,chicken
1076,wOW88OkFo1T7PASCsjr6KA,coffee,tea,coffee
1077,4vGjx7FsFg0qRJ-5FBTVVQ,cake,lunch,
1078,Ao6bXtB0DYtRzzP-LQUNVg,beer,service,pizza
1079,LRrUIf-I4p9R7f36YCHODQ,coffee,service,service
1080,Tkc36Nc8ANU800Adkxf1kg,coffee,area,coffee
1081,OP2buTNfs_ne8f1he1i6cA,sandwich,order,order
1082,h7fRLRgvF6C_1iqIiypAeQ,tea,chocolate,tea
1083,P1V37nizDavRSiZ9kaHkNQ,location,service,ham
1084,JCgLWYjoPJlznzFEtnzqKg,breakfast,price,price
1085,z7M64jciWtR_vdiVQN2u-A,chicken,service,chicken
1086,iC_eEUJdkPwBN5KpMZh-mQ,service,staff,chicken
1087,3S0uX9gYHhJFiearkCVy6Q,boba,service,taste
1088,VDSQSf6GgRk0Q9eZp1q1Gw,service,breakfast,service
1089,aIyygm1QUKeMlrjH8PH5jw,matcha,taste,taste
1090,9fOJxRpRgObO_hsaySDc2w,service,pork,order
1091,M0zAaWCuYrXWsZiNPH8lMA,breakfast,service,breakfast
1092,ytZCIcxLDP6MSzWbDhzWzA,service,staff,location
1093,Ql-2DhD7ynpXjC3Bpg2wVw,boba,tea,drink
1094,zbrGauuNxO37VAxAcgi2Dg,breakfast,cafe,bagel
1095,ERoYrBHNmTEEChY3RGaOGQ,breakfast,service,service
1096,lmqNHL01VGjOPMnO_HJ9RQ,brunch,service,service
1097,ddKqU6sngBKrhNe51pxKQA,cream,waffle,
1098,BK-Cklelym_QDbsSRgzDQA,music,service,
1099,7bioKzHBPPRdM7-jJQAwkg,service,brunch,service
1100,c0BZpvaR1tKjOUzpl7oLHA,coffee,location,coffee
1101,k7hXnDHC4VJHO4ZAv2V5fA,pie,chocolate,sandwich
1102,bNqxYdmUaVQoIBBm8BTT5Q,coffee,line,coffee
1103,DmJK-IWY2F0ykgHKxVgnZg,salad,lunch,staff
1104,6HWE8xTjpT1Cko1F6rdGlA,coffee,breakfast,order
1105,7MTK1nzefMtcsz8eM2XYdg,service,location,service
1106,AUtlA69BwQ_zNdCkGSzE_w,coffee,service,bacon
1107,0ZhEsuo8OD5uCNvINmE7Sw,coffee,staff,coffee
1108,QYF420KXo3-EQszRbZDM3w,coffee,staff,coffee
1109,17pcPIDZ_hqQ7NcTrFwPsQ,coffee,mocha,coffee
1110,ei2sztu0Z6DXbO0TFYdkzA,coffee,breakfast,service
1111,POgTNe-h22hzVBDg9it-mw,coffee,breakfast,coffee
1112,DXho4NyanHYoI84uev9Omw,service,menu,service
1113,MdEVBlf_8U8WntGXR2L7IA,salad,sandwich,staff
1114,LXG6QbSTt5cHVFgL2ofPnQ,breakfast,service,order
1115,YjodXXNy05xIf-Nk8TwXGA,pizza,crust,pizza
1116,qP1Y4ltD9nQ6pffEzWojvA,coffee,bagel,bagel
1117,v7OTHo73TGRxGztTEpsTeA,staff,beer,service
1118,xdIY9G8f_PeXxaMcMTAYUw,wine,meat,service
1119,WCqTQMxrRUlAhEQFoBTD4g,wrap,chicken,chicken
1120,jVXoFMahtB3Afa0wI1mCVg,service,order,order
1121,CospvCK3uQYIOy95AZwPhg,service,order,order
1122,C3T6q1I-azGV_Wuj2X8_eg,biscuit,service,service
1123,7nyN3WY9071mQDWy0Dwyxg,waffle,chocolate,cheese
1124,jL4CO28E2JekI8Zr480GlA,bagel,order,order
1125,iEW8828ZvXefWYLqzQdsrA,pizza,coffee,pizza
1126,NAOd2A66B9uNvlAWkKHqSA,breakfast,coffee,tea
1127,NixiFu0mCPdT1yEBmTy-Zw,coffee,breakfast,order
1128,IS6qXTdFkFh0YAzTlMDpdg,coffee,staff,staff
1129,I0yMgPMItmU4m0iuW3NDDw,coffee,cream,coffee
1130,NnaE4IKlc6XdYOUu4IOV5w,coffee,donut,coffee
1131,Oe6UKRLOfXoX3YV0VZzR6w,coffee,staff,coffee
1132,mn1SFS4bVVFKsfEqGTcvOw,bowl,rice,order
1133,bAJouq-peXeu8XKDuYo4TQ,breakfast,service,quality
1134,zS0M-8qsObeE5BEtTpfeCQ,cake,coffee,
1135,Y35OVbHGSzuNunhRif_-gg,bowl,service,order
1136,mZ1WFu1MgHzuVt-Ym_wMaQ,drink,beer,drink
1137,1E2KcGtzZO5v_LgrTiQl9A,coffee,latte,coffee
1138,g6Z8jugUqTHV_qc-_zEjDQ,coffee,breakfast,coffee
1139,egv0c35CTwHub3ttH5NprA,boba,chicken,milk
1140,xNBpvrBjwvegW6HJoNPptA,coffee,staff,
1141,BMtKJjM7VS2vpA1B5Ogt8A,coffee,service,coffee
1142,k07LFK6v4RSXoyw6DD_o9w,pizza,order,
1143,dCOnfL8ANq1eiQtwvTct8A,menu,order,egg
1144,BHx4s3pPLzsPc0yEc_vvZg,breakfast,egg,hour
1145,1O164Q5qXuHYOenT91J1gA,breakfast,family,order
1146,cLg3V7Wg-PDRaOAuqWh-Mw,order,service,service
1147,kgnV4HmAhSig0dNOKXQ18A,homemade,salad,
1148,enkVA0eTQZ0yd_QMmryewQ,soup,order,sandwich
1149,UftGog-odOjHq5vJUtN3lw,coffee,service,
1150,i30B6FK1IOX05G3S6Rq7TQ,coffee,parking,coffee
1151,AKFN4y2xmErViG8eJJ3NOw,order,rice,order
1152,9R97fe50rito5Ubz2hLrlA,coffee,tea,coffee
1153,5GOrZb4iITRlKMb_AFsgdA,line,rice,flavor
1154,3Womhy8g-3J-VREWO31d9Q,tea,waffle,strawberry
1155,0zGkKhD-neVI2lKAYI2gpw,service,menu,service
1156,HLV9njC_pWD4DcEpscypXA,smoothie,chicken,smoothie
1157,LwzzGkidKQs8UCe7iZFj0Q,soup,bowl,bowl
1158,FkbPZRK4nToSX8K0ymx_vA,coffee,staff,coffee
1159,CHrkJJ8HjqKvJefQq3b3og,coffee,staff,breakfast
1160,-wB-P4r8knsWw17CTXRamQ,service,burrito,
1161,Z-3ZKH9h-Njv1OrpFpY1UA,tea,hour,tea
1162,bmfqIDt2zsDEnWAJ7F-HUw,staff,music,staff
1163,nvCy0J7L-T0COPAn-Jgfpw,burger,service,burger
1164,SmhbasRK0yCbJ1icu_K_hA,staff,service,
1165,0_1g3DSi_dg8qDBXl0UYYA,coffee,breakfast,coffee
1166,ocaUnGFcZztAHd-jc-zV5Q,bread,chicken,bread
1167,b1Y1lHo434HqcO1xH4c6Yg,coffee,music,chocolate
1168,CUQ_Ww7Z1MTuZi6huixGWA,lunch,order,order
1169,yhlLjEZUhzPES8vrtcPGrA,matcha,tea,drink
1170,FqlU03HcARvOQKTI9--N0A,service,rice,order
1171,-f8ns584Of8nC2H0owXjRQ,breakfast,service,breakfast
1172,P5lR-AdqxUC944GJ0Sfd_Q,chicken,lunch,order
1173,8cjKEtQHVsCx4-V8FbyR_Q,breakfast,service,service
1174,ZQBT9CknIDb8lMWkmu2O9Q,tea,coffee,tea
1175,DA6xYi5O2W9na51raLQOyA,coffee,breakfast,coffee
1176,CGMoxmSPGP7Y0ueRYsi_nw,lunch,meat,breakfast
1177,tFjWlJCDpANBRAPSMc5Cew,service,dinner,service
1178,57qwYT5VpJeSyi-zzumSwg,hour,service,service
1179,LHrUtE6301SH9P9QtbQZiw,service,steak,service
1180,BKJ4LQB-CSxk4Ypmig2J2A,lunch,area,area
1181,dzCaeOgzqU9lKG9fkVGpag,tea,service,tea
1182,oGoJ5e53HLdaC7HIuac79Q,service,lunch,service
1183,XfgeAAj9r0dRbUZYcjacgg,order,location,order
1184,QHyXLbEIhPT9oi7jAiM6Kg,service,order,order
1185,_CACwX6d9fI0svJdP0JVOw,boba,tea,bowl
1186,ibDHzvK72FA199vbPvRhXg,coffee,staff,
1187,njEY0vyOcjODeZzhEqOGqA,breakfast,service,coffee
1188,6Vd6CB1tRht-UYrWdMcZWg,service,meal,service
1189,mAuTgcHISwurWq9O0WGW3Q,service,coffee,
1190,xcpDb3OWQ60W4zOV2ns90Q,cake,matcha,cake
1191,kDZTaeUaf78Jd25ktX8a8g,chicken,pizza,family
1192,FgIeApSWL-K7eC-2gUii1Q,coffee,breakfast,coffee
1193,fCBR2YYEEZ1zojjz6Z_dVA,breakfast,location,steak
1194,QSImP4NP9KkXfjdZU6CL-w,quality,price,quality
1195,u9Vy8cbaBQeO7z9VKxoyLw,pork,sauce,pork
1196,u8RvGhauKXmxaXXWCa313Q,coffee,beer,coffee
1197,Xrt4yzOPHc6w-GfYDApU2g,coffee,cappuccino,coffee
1198,XH2ksQA917N382yGU2oWHg,family,order,
1199,15admlEVS20y1GLZjNz9YA,service,breakfast,coffee
1200,RsQsRzFEpBzOWt17K2G3qw,coffee,barista,order
1201,2i2RMoDYLkMQUI5Q8cBvHw,breakfast,coffee,coffee
1202,Jw1nkmThdTRFRxSRF1Om_A,coffee,service,service
1203,2_u2n2bd8xHJ2flsxEmfAw,service,breakfast,service
1204,r1pyrbQNFGBH-lolcmPRVw,coffee,brunch,cake
1205,zyqTwxZNNguQL3YjMx-4Fw,smoothie,service,wrap
1206,M3irvzqmsfLf8ILgk0ZDFQ,cake,pie,flavor
1207,SEqK51wWTV9R7YKCyaKXsQ,breakfast,coffee,service
1208,GxGc7S7PRbwQCmWFEkBMGQ,coffee,location,cafe
1209,9VTYZ1f0peEDuZCVUFV_eQ,coffee,quality,
1210,JWQBKsXK32g6o4Gto5IpHQ,service,sauce,chicken
1211,bwN1YwT3vY8SksrnQvjXSQ,breakfast,service,service
1212,BuM2fFfGvujpEKMKnmxIcg,cafe,burger,
1213,whN495XuRcLNz2V6sq-4fw,coffee,staff,coffee
1214,GGR9ZqPF_cN0w3en5J4XqA,tea,order,order
1215,vaI9gd08Rv5qGGx4E5gySA,pork,lunch,pork
1216,tdw3YB_dlFPlA42PGMfwSQ,breakfast,coffee,service
1217,KPL4X2FiFeuS0sF0at425Q,coffee,wifi,coffee
1218,Mya3oBtAZzrc8zU_cc87UQ,service,breakfast,service
1219,EH9PbZJIfRnfTI85qkhFkQ,service,staff,staff
1220,8WB2IAgVVDeTPbgR_QJJIQ,service,price,drink
1221,tr3Jr2ubRK80W5dprHrC2g,chicken,brunch,menu
1222,wu_BtVvqgYAUepwUnEc3NA,coffee,service,coffee
1223,oj0TAPLvdoIRMILTxnFsFQ,coffee,service,coffee
1224,uek3MhwdARiX7lC0L875iA,service,area,service
1225,vo1MjyIvHbAJ93PasKHIRg,service,brunch,order
1226,pCj18pu3xmJ_yajFwSck9g,coffee,chai,coffee
1227,lNpkzdNqzm57yZdXVANOnw,breakfast,coffee,
1228,Dr2wktcqcbJtTLur6l9qRA,chip,cookie,service
1229,BY3qsgk83OrPgRczeLJenA,tea,staff,tea
1230,1G7oMiwrXiAIIUK04Z-K6Q,coffee,service,chai
