"","business_id","stars","RestaurantsTakeOut","RestaurantsDelivery","WiFi","OutdoorSeating","RestaurantsPriceRange2","RestaurantsReservations","HasTV","garage","street","validated","lot","valet","romantic","intimate","touristy","hipster","divey","classy","trendy","upscale","casual"
"1573","N7C8X7RkWUQ8O9UVKaVCXw",3.5,"True","True","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"1574","T-WPCvKyEOyszz-61Qd0Gg",3.5,"True","True","FREE","NA","2","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"1575","YcsZPLx01gqlzIdmW2Z8qg",4,"NA","NA","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1576","t7mMoNsNX0DSRFVnbHIRcA",4,"False","False","FREE","False","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1577","_VIfd4ZmzbNonNP9xMH02g",4.5,"True","True","FREE","True","1","True","True","False","True","False","True","False","False","False","False","False","False","False","False","False","False"
"1578","7TLQNAvJUIDrIdI0x25qNg",4,"True","True","FREE","True","2","False","False","False","True","False","True","False","False","False","False","NA","False","NA","NA","False","True"
"1579","QcDWy_sCDAWdZjnCIJBSzw",3.5,"True","False","FREE","True","2","False","False","True","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1580","K1TDQkxGj6FOV9VIr-x1tA",4,"True","True","FREE","False","NA","NA","NA","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"1581","CJlyEqg6Yiy0B9NbhNG7Vw",5,"NA","False","FREE","NA","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1582","vZZkp535c3i5GvM0un_v3g",3.5,"True","True","FREE","True","2","True","False","False","True","False","True","False","NA","NA","False","True","False","False","True","False","True"
"1583","ykdqm3IOFeL1g4lOk_EQQw",3,"True","NA","FREE","True","2","True","False","False","True","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA"
"1584","R2Urff63AcDQNBPmyQ5xCw",2,"True","False","NA","NA","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1585","zT52LsGTubIq2Kq7gTwkkA",3.5,"True","True","FREE","True","2","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1586","rbgjXYiutRMsKCOrzkm5aw",4.5,"True","True","PAID","False","2","False","True","False","True","False","False","False","False","False","False","False","NA","True","False","False","True"
"1587","5eh4SeAVnTNM-D_C-UC1cw",4.5,"True","False","FREE","True","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"1588","PTjBZZKcB71S4EzsTHSIrg",5,"True","False","FREE","True","NA","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False"
"1589","CkWGnm_jFaNe2TR1D7BiKA",4,"True","True","FREE","True","NA","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False"
"1590","FmdEYtV6W578qKT3ajtlJQ",3.5,"True","True","FREE","False","2","False","False","NA","NA","False","True","False","False","False","NA","NA","False","False","False","False","True"
"1591","HorLV50SgSj2lArWWu4lEA",3.5,"True","False","FREE","True","1","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1592","CospvCK3uQYIOy95AZwPhg",4,"True","False","FREE","True","2","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1593","D2KANvWWWtHN519O3Jn-nw",4,"True","False","FREE","True","2","False","True","NA","NA","NA","True","False","NA","True","True","NA","NA","NA","True","NA","True"
"1594","ocK9qw7FkUzNMgnoXcZ8yQ",3.5,"True","True","FREE","True","1","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1595","NQp9tJxgoOuyRQGdgr3BRA",4.5,"True","True","FREE","NA","NA","NA","NA","NA","NA","False","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1596","kvuLtLj-MngSgIPEPTVrig",3.5,"True","False","FREE","True","2","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1597","F-wuLRcNY3PmTBHV61VqWw",4.5,"True","True","FREE","False","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1598","kDZTaeUaf78Jd25ktX8a8g",5,"True","False","FREE","True","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1599","MoTXwQ_v9VkM2J5i6KUadg",3.5,"True","NA","NA","True","1","False","NA","True","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1600","ODve_UWn38a39NJf0DPAlg",3,"True","NA","FREE","False","2","NA","True","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"1601","Tz_gIhm6-oLzLsfcvgl2YA",4,"True","True","FREE","True","2","True","True","False","True","False","True","False","False","False","False","False","False","True","False","False","True"
"1602","hcj1lGNPveCdvFK-XGWVfQ",4,"False","False","NA","False","2","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1603","PIdeHn2MTpvEIatmj0iM0A",5,"True","False","NA","True","NA","False","False","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1604","0StspvkpQ7ODA114Xdt8nQ",3.5,"True","True","FREE","NA","2","True","False","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"1605","_BbODcinangkwNvVwpvfuA",4,"True","True","FREE","NA","1","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","True"
"1606","uTxtAaNTGIWQjy1Ea_xsxw",4.5,"True","True","FREE","False","2","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1607","5cRVVbfy4Era7lFnW4HJSQ",4.5,"True","True","FREE","True","2","False","True","True","True","False","False","False","False","False","False","False","False","True","False","False","True"
"1608","wyVxeIuawWPeXKbhgqK8ag",4,"True","True","FREE","False","2","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False","True"
"1609","754pXVsGe6P-9pfyTocv_Q",4.5,"True","True","FREE","True","2","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True"
"1610","9giqdVvjMkdwuDHWWn56EQ",4.5,"True","False","NO","False","1","False","False","False","NA","False","False","False","False","False","False","False","False","False","False","False","True"
"1611","fWheR1qMVsluwQFuXovtmg",4,"True","False","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1612","8yzZiuqJvHdlumsS9B8yGQ",4,"True","False","NA","NA","2","False","NA","True","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1613","2onBmyGE49llgvs7xRDc9w",4,"True","False","FREE","True","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","NA","False","False","False","False"
"1614","dt3p_TG6VHSU8nBdhDODQg",4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1615","Kv_o6REzUxpo7c44OFjOvQ",3.5,"True","True","FREE","True","NA","False","False","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1616","KZMXt4da-rflDZBUaPtgbw",4,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1617","dsYOWeRSD1lvR3-XPV4-jw",2.5,"True","True","NA","False","NA","False","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1618","ZzZ33_we1GM1AB9KBbF56Q",3.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1619","2YjYcg9I38WGIUZ4iwPqgg",4.5,"True","True","FREE","NA","2","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1620","U-gH1hMyaohlB5anfEK9MA",4,"True","False","FREE","True","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1621","SCOLHazDkZX6LmLvBzfoKg",2.5,"True","NA","FREE","False","2","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1622","M8QBk8eOiZsgPm6zwCz4qQ",4.5,"True","True","NA","True","2","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1623","0JO4VP-IFKkSTVHe_BJT9w",4,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"1624","Q2cH-tLGwqsmbff8lrtAew",3.5,"True","True","FREE","False","1","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"1625","1w76Ei4Du7Wy-DTUc8Ft4A",4,"True","True","FREE","True","2","True","True","False","True","False","True","True","False","False","False","False","False","True","True","True","True"
"1626","a12oPoj3p2-dhcJUnGV1ew",3,"True","False","NA","True","3","True","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1627","f4rRh2IMeS_POKPDGyQHFw",3,"True","True","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1628","zNeWxvftkPE7yzgSNJ3zFg",4.5,"True","True","FREE","True","NA","False","False","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1629","kD05UnB20_nUsSBn7Hi1EQ",4.5,"True","False","FREE","True","1","False","True","NA","NA","NA","True","False","False","NA","False","NA","False","False","NA","False","True"
"1630","naT7dbx6hLKYwQ0OBJMhLg",4.5,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False"
"1631","97hoiOQ_nih0_uGXQ7HcEQ",3.5,"True","True","FREE","False","1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1632","R0HU9EyJwJVC_X5eqbAhXg",4.5,"True","True","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1633","HMzCNgp_UbB0AIvmrzGSKA",4,"True","False","FREE","True","2","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1634","zGTyQRiW76VObjM9oSLKqA",3.5,"True","False","FREE","True","2","True","False","True","True","False","False","False","False","False","False","False","False","True","False","False","True"
"1635","Et22UeyAOiDyHhxxwiSchA",4,"True","True","FREE","True","2","False","False","False","NA","False","NA","False","False","False","False","False","False","False","True","False","True"
"1636","BqJO1t9CRucZp5DjEI6P-w",3,"True","False","FREE","False","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1637","BHx4s3pPLzsPc0yEc_vvZg",3,"True","True","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1638","hm9EEmlGjJ71zed3Sdfx1A",4,"True","False","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1639","7BwHFPT85SwevBVXnyUdEA",4.5,"True","True","FREE","NA","NA","False","True","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1640","LfMMRiSRrawjIJJMfvqwRQ",4,"True","True","NA","NA","2","NA","NA","True","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1641","0XYc9tMgt7sC-zgxGl_pDg",4.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"1642","2rIKPAakJ6SoCq-KFp0tgA",2.5,"NA","NA","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1643","iIi5NsS-URKT36fsSzK1Wg",3,"False","False","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1644","RSvNB89-EiW4IHU0LYh2GQ",4,"True","False","FREE","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1645","1cViyaxabVSJqciVKP4WAA",4,"True","True","FREE","False","1","False","True","False","False","False","False","False","False","False","False","False","True","False","False","False","False"
"1646","8R3zQV49GCreVwWlXjJntA",3.5,"True","True","FREE","True","1","False","True","False","False","False","True","False","False","False","False","NA","False","False","NA","False","True"
"1647","oVKV528SzHatF5zNQzff3Q",3,"True","NA","FREE","True","1","NA","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1648","biO06iPsfMaH_tLHbFbgfw",3,"True","False","NO","False","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1649","4lSrF9sk2r0y0TTHEax8BQ",4.5,"True","True","FREE","NA","1","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1650","F3qoAz8Rr5QOGw97TIDvzQ",4.5,"True","NA","FREE","NA","2","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1651","TCx3vm9ScV8pyzsVYjRc0w",4.5,"True","True","FREE","NA","1","False","True","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"1652","ajAZaX2gTKlUDFbPb1_0UA",3.5,"NA","NA","NA","NA","2","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1653","RquW4GAxygN6Xn9CIvfwwQ",4.5,"True","True","FREE","False","1","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1654","OOUvi241vzvSAk2B-bH7YQ",3.5,"True","False","FREE","False","1","False","True","False","False","False","False","False","False","NA","NA","NA","NA","NA","NA","False","NA"
"1655","M7y4tiOSUNMPvFFxjYCqtg",3,"True","True","NA","False","2","False","True","NA","False","NA","True","False","False","False","False","False","False","False","False","False","False"
"1656","r1pyrbQNFGBH-lolcmPRVw",4,"True","NA","FREE","True","2","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1657","HorM4r8s7W__JjLOEsQ3kA",3.5,"True","False","FREE","True","2","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1658","cWE-G3BZTmMHz6HN7DrCyQ",4.5,"True","False","FREE","False","2","False","False","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1659","YV2SRY8hVtfeWUioCdVMPw",3,"True","NA","NA","False","2","NA","True","True","NA","NA","NA","False","False","NA","NA","NA","NA","False","NA","NA","True"
"1660","CEIx83KrHgFmp8PJYNzCmQ",4.5,"True","NA","NA","True","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1661","CqvIbOPSeWkliJny7gdoiQ",5,"False","False","NA","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1662","U5ylsCB1uOKnWc6rVI0GGw",3,"True","False","FREE","False","2","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1663","W_ir8uUdiEOZPj9I2H-Qew",3.5,"True","True","NA","True","1","False","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1664","4o6DVkygZT8txcmrsKkoCA",4,"True","False","FREE","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"1665","N3l_5mFKqNa8lIFVljQvaQ",4.5,"True","False","NO","True","2","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False"
"1666","0Tyh-XmD2fSn-zWZrhdefA",4,"True","False","FREE","True","2","True","True","False","False","False","True","False","False","True","False","False","False","False","False","False","False"
"1667","71linMvDH2cO1P-2v7IxfA",3.5,"True","False","FREE","False","2","False","True","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","True"
"1668","5q9nGB-ic509XiGrK9FlOQ",4,"True","False","FREE","False","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1669","hfEFs_6-wa8zfnZCzdMkKw",4,"True","False","FREE","False","1","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1670","QO9ef69Fexf0Mb1CZQopbg",4,"True","True","FREE","True","1","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"1671","iTE8b78o-GRo8Aa31qJfTg",4.5,"True","NA","NA","True","2","False","False","NA","NA","NA","NA","NA","False","False","False","False","NA","False","False","False","False"
"1672","RGCT70v8c-k6a0mwItFjGw",4,"True","False","NA","True","2","False","False","False","True","False","False","False","NA","False","False","True","NA","False","True","False","True"
"1673","avkt2OT_Jw7Rx_nSD7UVtA",4.5,"True","False","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1674","CwPOk30ExOXmLsqxCR39ug",4,"True","False","NA","NA","1","False","True","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1675","xSCML31WHdRJz6hxxdy7kA",4,"True","True","FREE","True","2","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1676","uffOexpKW87Jjotkog4Keg",4,"True","False","FREE","True","2","False","False","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1677","mcwsZGskQ9O4d-kKzV473A",4,"True","NA","FREE","True","2","False","True","False","True","False","True","False","False","NA","False","True","False","NA","NA","False","True"
"1678","5U3ECZ0aBdaNrGwjZDUBTg",3,"NA","NA","FREE","True","2","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1679","15admlEVS20y1GLZjNz9YA",4,"True","True","FREE","True","1","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1680","hmrRb7qX3K705MuxHHfgNA",3.5,"True","True","FREE","True","2","True","False","True","True","True","False","True","True","False","False","False","False","True","False","False","False"
"1681","SCXfxp-mF-S2YoLqfYMSEA",3.5,"False","False","FREE","False","2","True","False","False","True","False","False","False","False","False","False","False","False","True","False","False","True"
"1682","paA52yZDQUKosNfabJuO3A",4.5,"True","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","NA","False","False","False","False"
"1683","ZaaWhVii7zLO_oJTUkr0LQ",4,"True","True","FREE","True","1","False","True","False","True","False","True","False","False","False","False","False","False","False","False","False","True"
"1684","QckIpkpyVmGc8p6P1DAizQ",2.5,"True","False","FREE","True","1","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1685","gFWh4--E7aHYhWNqOvP6nw",4,"True","True","FREE","True","2","False","True","False","False","False","True","False","False","False","False","False","False","NA","False","False","True"
"1686","XM6Lh_Y1waWgj2V294Y8qA",3,"True","True","FREE","NA","2","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","True"
"1687","bnXGkn3Grq6bCzC8DbCiug",5,"False","False","FREE","False","1","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1688","3cyVW2fqYpFoY3aheBMUdg",4,"True","False","FREE","True","1","False","False","NA","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1689","eUD2rCO5pfus19UN34Cgzw",4.5,"True","True","FREE","NA","2","False","False","False","True","False","True","False","False","False","False","False","False","True","False","False","True"
"1690","qz-BdxOXAka6uPF6W7ZeRA",3.5,"True","False","NA","NA","NA","NA","True","False","True","False","False","False","False","False","False","False","NA","False","False","False","False"
"1691","CYRd8COOnZLqFvg4WGw78w",4.5,"True","False","NO","True","2","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True"
"1692","Fi2pjxzDmHjDEUeZ44DFxQ",4,"True","True","FREE","False","1","False","True","False","True","False","False","False","False","False","False","False","NA","True","False","False","True"
"1693","uKPst2lrM8EmrPvVH2GLgw",4,"True","True","NO","True","1","False","False","False","False","False","True","False","False","False","False","False","NA","False","False","False","True"
"1694","DS9aadPsRq-Sw12g4RHF7A",2.5,"True","False","FREE","False","1","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"1695","PxFqG5KG4Uzp48KOipAXOg",3.5,"True","True","FREE","True","1","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1696","QbG-Ju21BhbPaNztMx8p1w",4.5,"True","True","NA","NA","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1697","x0lR9p8fXyzchoWJmDWO3Q",3.5,"True","True","FREE","False","2","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1698","zXTFyNpsQkbuTZsLoV4gzg",4.5,"True","True","FREE","True","2","False","False","False","True","False","False","False","False","False","False","NA","NA","False","NA","False","True"
"1699","91B3nIsfcbTjzzJxKQXFAw",3.5,"True","True","NA","False","2","False","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1700","6w_HsSldAyEZjU_gdd5nyQ",3,"True","NA","FREE","True","1","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1701","umfNu6Mob7B30PKZvNXJLQ",4,"True","False","FREE","False","2","False","False","False","True","False","False","False","False","False","False","NA","False","NA","True","False","True"
"1702","olTYNCU59LmPsTY0WBf02Q",3.5,"False","False","FREE","False","1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"1703","JcSxGNaqM0Nsk9jMo0M6Bg",4,"True","True","FREE","True","1","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False"
"1704","MUgV0s7pKKJ95qlrHG4b9w",3,"True","False","FREE","False","1","False","True","False","True","False","True","False","False","False","False","False","False","False","False","False","False"
"1705","uF8D_ZfsMmEryQH52wvjsw",3.5,"True","NA","NO","True","1","NA","NA","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1706","SvFWTNsjtD9wWmMptibVDg",4,"NA","False","FREE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1707","gG8I4cBYr705Mk-fTNzlWQ",3.5,"True","True","NA","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1708","3hj0xg1-ratXWuxCepINoQ",3.5,"False","NA","NA","True","2","True","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"1709","v-XI8nbNIDLQyPzu8ViFFw",4.5,"NA","NA","FREE","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","NA","False","False","False","False"
"1710","ocaUnGFcZztAHd-jc-zV5Q",4,"True","True","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1711","VWGWxuLjmu3FBJFqC2_QGA",3.5,"True","True","NA","True","2","False","False","False","False","False","True","False","False","False","False","NA","NA","False","False","False","True"
"1712","XjczOlX_jwjBs5Jy8chhkw",5,"True","False","FREE","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","NA","True","False","False","False"
"1713","bNqxYdmUaVQoIBBm8BTT5Q",2.5,"True","False","FREE","False","1","False","True","False","False","False","True","False","False","False","NA","NA","NA","False","NA","False","True"
"1714","UKVjmAS-fKlRgJNi5K5hAQ",2.5,"True","False","NA","False","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1715","SSen1Pocr_mjfEjEQU5ouQ",5,"NA","NA","NA","NA","1","NA","NA","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1716","uNsB-urMrWFMx90ihzCj5A",3.5,"NA","NA","FREE","True","1","NA","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1717","GQK8trvjFDBuETAchTMVIA",4,"True","False","FREE","True","2","False","False","False","True","False","False","False","False","False","False","True","NA","NA","True","False","True"
"1718","E4Sj8g2x8PsEefXu0tqcOQ",4.5,"True","False","FREE","False","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1719","8Blu6PDIUppJsvWWasM4zA",3,"True","True","FREE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1720","PwrzLaTkrDAsBJggc1_AHw",4,"True","False","FREE","True","1","False","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1721","zuX62H-F22A7ZkugHcKtbw",4,"True","NA","FREE","False","1","False","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1722","d6TYcy6r8thU4gZBRZnhaw",4,"True","NA","FREE","False","1","NA","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1723","geG79mJuJt0Z9F5Mw1Brng",4,"True","True","FREE","True","2","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","True","False","False","False"
"1724","IgnDgii_VoCuSvMoHr_2SQ",4.5,"True","True","FREE","NA","2","False","True","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False"
"1725","Y1le-e6H5pBd7Ql96d7VIg",4,"NA","True","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1726","8KvWLxjNN9lVw2lY1xJG7w",3,"False","False","FREE","False","2","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","True"
"1727","qIq-X6MGSa_KSiO5tATvCQ",4.5,"True","True","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1728","ZSLS2l6ZHmeNHwSdLM-VjQ",3,"True","False","FREE","True","1","False","True","NA","NA","False","False","False","False","False","False","False","False","True","True","False","True"
"1729","HOHOvWWBOKq7ve9Nrqxubw",3.5,"True","True","FREE","True","1","False","True","False","False","False","True","False","False","False","False","False","False","True","False","False","False"
"1730","SyuyXLMCYvlVDfA4mNf6Lw",3,"True","NA","NA","False","1","NA","True","False","False","False","False","False","False","False","False","NA","NA","False","False","False","False"
"1731","3XcrXMAmWVWpbXa-V9uakA",3.5,"True","True","FREE","True","2","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1732","ljfCGfZLoxoPAdVcrxPWUA",3.5,"True","True","FREE","True","2","True","True","False","False","False","True","False","False","False","False","False","False","False","NA","False","True"
"1733","vQqqirx1lSve6khkftpF2A",4,"True","True","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False"
"1734","jOLSJZbS_Xw785Ap9CyOFw",2.5,"True","True","FREE","True","1","False","True","False","NA","NA","NA","False","False","NA","NA","NA","False","NA","NA","NA","True"
"1735","hvKuaBn7ChT6D87CMJECOA",4,"NA","NA","FREE","NA","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1736","ykAjTUNGJawP9ZaYRBJtHg",5,"True","NA","FREE","True","2","NA","NA","False","True","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1737","CGAW5VQq29DXMW0RyGZwXg",3.5,"True","False","FREE","True","1","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1738","2_u2n2bd8xHJ2flsxEmfAw",3,"True","False","FREE","True","2","False","False","False","True","NA","False","False","False","NA","NA","False","NA","False","NA","False","True"
"1739","CgUNA8d834YxUjmyOWT86g",2,"True","NA","FREE","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False"
"1740","UXdkfwt75HcTOtf082Oumg",4.5,"True","True","NA","True","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1741","XeI7tOM6PxKQa7bP_HXFcw",5,"True","True","FREE","True","NA","NA","NA","NA","NA","NA","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"1742","rMf-FEh7ZhW9Sepjiyef6w",3.5,"True","True","FREE","False","2","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"1743","6DGrH5ykVNnbZI6Ha4bcNQ",3,"True","False","NA","True","1","False","True","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","True"
"1744","NAOd2A66B9uNvlAWkKHqSA",4.5,"True","True","FREE","True","1","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1745","CFUGcrR9ccZ_dChqaPJEkw",3.5,"True","False","NA","False","2","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"1746","FvfCOQwQnGpTO0VE5FuLtQ",3.5,"True","False","NA","True","3","False","False","False","False","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA"
